project language,project,owner,code language,#,percentil 25,percentil 50,percentil 75,percentil 90,percentil 95,percentil 97,percentil 98,percentil 99
C#,semantic-kernel.csv,microsoft,C#,2112,20.0,48.0,105.0,208.0,313.0,402.0,510.0,626.0
C#,semantic-kernel.csv,microsoft,Python,925,19.0,51.0,105.0,223.0,291.0,345.0,401.0,483.0
C#,PowerShell.csv,PowerShell,C#,1324,49.0,138.0,365.0,893.0,1496.0,2069.0,2676.0,4271.0
C#,OpenRA.csv,OpenRA,C,3,36.0,46.0,51.0,54.0,55.0,56.0,56.0,56.0
C#,OpenRA.csv,OpenRA,C#,1472,39.0,65.0,124.0,229.0,338.0,443.0,491.0,650.0
C#,OpenRA.csv,OpenRA,Lua,205,79.0,132.0,193.0,301.0,348.0,355.0,406.0,583.0
C#,OpenRA.csv,OpenRA,Objective-C,2,198.0,219.0,240.0,252.0,256.0,258.0,259.0,260.0
C#,OpenRA.csv,OpenRA,Python,3,26.0,32.0,63.0,81.0,87.0,90.0,91.0,92.0
C#,jellyfin.csv,jellyfin,C#,1763,13.0,27.0,71.0,188.0,358.0,481.0,615.0,815.0
C#,dnSpy.csv,dnSpy,C#,4108,14.0,31.0,79.0,189.0,316.0,442.0,543.0,802.0
C#,osu.csv,ppy,C#,4276,22.0,51.0,108.0,195.0,273.0,337.0,395.0,477.0
C#,shadowsocks-windows.csv,shadowsocks,C#,178,15.0,27.0,59.0,131.0,168.0,237.0,259.0,382.0
C#,shadowsocks-windows.csv,shadowsocks,JavaScript,1,778.0,778.0,778.0,778.0,778.0,778.0,778.0,778.0
C#,aspnetcore.csv,dotnet,C,2,86.0,89.0,92.0,93.0,94.0,94.0,94.0,94.0
C#,aspnetcore.csv,dotnet,C#,9751,14.0,37.0,96.0,245.0,415.0,587.0,744.0,1137.0
C#,aspnetcore.csv,dotnet,C++,93,49.0,137.0,331.0,569.0,726.0,1392.0,1769.0,1903.0
C#,aspnetcore.csv,dotnet,Java,91,5.0,18.0,53.0,141.0,380.0,565.0,771.0,1345.0
C#,aspnetcore.csv,dotnet,JavaScript,132,5.0,17.0,48.0,359.0,3400.0,4533.0,5185.0,6339.0
C#,aspnetcore.csv,dotnet,Lua,4,27.0,36.0,45.0,56.0,60.0,61.0,62.0,63.0
C#,aspnetcore.csv,dotnet,Python,3,104.0,173.0,184.0,190.0,192.0,193.0,194.0,194.0
C#,aspnetcore.csv,dotnet,TypeScript,154,20.0,57.0,149.0,302.0,422.0,594.0,793.0,1227.0
C#,netch.csv,netchx,C#,135,18.0,40.0,88.0,166.0,234.0,391.0,543.0,769.0
C#,netch.csv,netchx,C++,10,33.0,125.0,259.0,333.0,354.0,362.0,366.0,370.0
C#,netch.csv,netchx,Go,1,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0
C#,RevokeMsgPatcher.csv,huiyadanli,C#,64,19.0,51.0,97.0,188.0,361.0,392.0,464.0,829.0
C#,Avalonia.csv,AvaloniaUI,C#,3459,18.0,46.0,113.0,255.0,399.0,512.0,690.0,1070.0
C#,Avalonia.csv,AvaloniaUI,JavaScript,5,9.0,11.0,17.0,23.0,25.0,26.0,27.0,27.0
C#,Avalonia.csv,AvaloniaUI,TypeScript,38,14.0,36.0,71.0,121.0,184.0,250.0,266.0,275.0
C#,CodeHub.csv,CodeHubApp,C#,316,25.0,54.0,101.0,180.0,234.0,260.0,276.0,346.0
C#,CodeHub.csv,CodeHubApp,JavaScript,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C#,lively.csv,rocksdanister,C#,305,20.0,42.0,107.0,219.0,343.0,444.0,528.0,771.0
C#,downkyi.csv,leiurayer,C#,399,16.0,28.0,87.0,182.0,318.0,378.0,413.0,529.0
C#,Files.csv,files-community,C#,961,15.0,34.0,83.0,204.0,303.0,426.0,545.0,694.0
C#,Files.csv,files-community,C++,11,11.0,53.0,227.0,942.0,984.0,1001.0,1009.0,1017.0
C#,v2rayN.csv,2dust,C#,188,21.0,63.0,146.0,303.0,395.0,585.0,805.0,1240.0
C#,roslyn.csv,dotnet,C#,12969,20.0,52.0,156.0,486.0,1084.0,1945.0,2917.0,5226.0
C#,ScreenToGif.csv,NickeManarin,C#,615,14.0,30.0,85.0,221.0,334.0,494.0,642.0,1323.0
C#,ml-agents.csv,Unity-Technologies,C,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
C#,ml-agents.csv,Unity-Technologies,C#,330,34.0,72.0,151.0,251.0,320.0,408.0,457.0,537.0
C#,ml-agents.csv,Unity-Technologies,Python,239,38.0,80.0,154.0,252.0,334.0,435.0,483.0,550.0
C#,maui.csv,dotnet,C#,10267,21.0,40.0,83.0,160.0,252.0,342.0,424.0,593.0
C#,maui.csv,dotnet,Java,23,16.0,32.0,47.0,52.0,106.0,251.0,340.0,430.0
C#,maui.csv,dotnet,JavaScript,5,3.0,3.0,7.0,59.0,75.0,82.0,86.0,89.0
C#,Dapper.csv,DapperLib,C#,154,17.0,41.0,101.0,255.0,444.0,808.0,1123.0,1306.0
C#,WaveFunctionCollapse.csv,mxgmn,C#,5,60.0,134.0,193.0,210.0,216.0,218.0,219.0,220.0
C#,ShareX.csv,ShareX,C#,792,35.0,71.0,140.0,296.0,451.0,709.0,1057.0,1870.0
TypeScript,hoppscotch.csv,hoppscotch,JavaScript,42,9.0,26.0,55.0,105.0,150.0,504.0,654.0,755.0
TypeScript,hoppscotch.csv,hoppscotch,Rust,31,10.0,47.0,79.0,145.0,240.0,334.0,397.0,459.0
TypeScript,hoppscotch.csv,hoppscotch,TypeScript,670,19.0,45.0,128.0,290.0,433.0,499.0,727.0,871.0
TypeScript,nest.csv,nestjs,JavaScript,16,8.0,19.0,25.0,30.0,34.0,39.0,42.0,44.0
TypeScript,nest.csv,nestjs,TypeScript,1429,8.0,20.0,49.0,130.0,225.0,317.0,406.0,586.0
TypeScript,vue.csv,vuejs,JavaScript,38,11.0,23.0,57.0,97.0,173.0,194.0,215.0,241.0
TypeScript,vue.csv,vuejs,TypeScript,389,30.0,81.0,179.0,365.0,584.0,856.0,1006.0,1234.0
TypeScript,echarts.csv,apache,JavaScript,230,24.0,111.0,139.0,220.0,439.0,3031.0,27038.0,65496.0
TypeScript,echarts.csv,apache,TypeScript,597,20.0,82.0,187.0,357.0,505.0,705.0,834.0,943.0
TypeScript,ChatGPT-Next-Web.csv,ChatGPTNextWeb,JavaScript,6,30.0,48.0,80.0,90.0,91.0,91.0,91.0,91.0
TypeScript,ChatGPT-Next-Web.csv,ChatGPTNextWeb,Rust,3,6.0,9.0,62.0,93.0,104.0,108.0,110.0,112.0
TypeScript,ChatGPT-Next-Web.csv,ChatGPTNextWeb,TypeScript,138,60.0,143.0,320.0,574.0,596.0,700.0,815.0,1397.0
TypeScript,superset.csv,apache,JavaScript,274,23.0,43.0,104.0,254.0,412.0,564.0,795.0,1066.0
TypeScript,superset.csv,apache,Python,1241,20.0,47.0,121.0,288.0,476.0,712.0,951.0,1632.0
TypeScript,superset.csv,apache,TypeScript,2309,23.0,54.0,120.0,255.0,362.0,477.0,593.0,773.0
TypeScript,nocodb.csv,nocodb,JavaScript,57,10.0,25.0,81.0,186.0,331.0,816.0,1483.0,7099.0
TypeScript,nocodb.csv,nocodb,TypeScript,1263,20.0,59.0,153.0,365.0,620.0,817.0,1125.0,1830.0
TypeScript,core.csv,vuejs,JavaScript,34,6.0,6.0,66.0,180.0,243.0,306.0,359.0,411.0
TypeScript,core.csv,vuejs,TypeScript,481,44.0,114.0,300.0,620.0,985.0,1127.0,1319.0,1771.0
TypeScript,tabby.csv,Eugeny,JavaScript,35,8.0,12.0,33.0,72.0,119.0,178.0,390.0,614.0
TypeScript,tabby.csv,Eugeny,Lua,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TypeScript,tabby.csv,Eugeny,TypeScript,275,21.0,42.0,88.0,191.0,278.0,328.0,401.0,493.0
TypeScript,grafana.csv,grafana,Go,3725,33.0,77.0,174.0,359.0,535.0,691.0,831.0,1186.0
TypeScript,grafana.csv,grafana,JavaScript,102,19.0,51.0,100.0,183.0,304.0,588.0,600.0,950.0
TypeScript,grafana.csv,grafana,Python,4,61.0,85.0,126.0,194.0,217.0,226.0,230.0,235.0
TypeScript,grafana.csv,grafana,TypeScript,6739,30.0,66.0,134.0,253.0,360.0,462.0,540.0,790.0
TypeScript,puppeteer.csv,puppeteer,JavaScript,86,4.0,12.0,32.0,100.0,178.0,260.0,346.0,377.0
TypeScript,puppeteer.csv,puppeteer,TypeScript,332,36.0,89.0,200.0,501.0,803.0,939.0,979.0,1081.0
TypeScript,tailwindcss.csv,tailwindlabs,JavaScript,12,4.0,12.0,32.0,61.0,77.0,84.0,88.0,91.0
TypeScript,tailwindcss.csv,tailwindlabs,Rust,14,58.0,95.0,208.0,341.0,630.0,842.0,948.0,1054.0
TypeScript,tailwindcss.csv,tailwindlabs,TypeScript,223,30.0,75.0,198.0,459.0,961.0,1403.0,2161.0,3510.0
TypeScript,nuxt.csv,nuxt,JavaScript,14,2.0,5.0,9.0,64.0,84.0,85.0,86.0,87.0
TypeScript,nuxt.csv,nuxt,TypeScript,428,7.0,27.0,69.0,180.0,236.0,307.0,416.0,524.0
TypeScript,excalidraw.csv,excalidraw,JavaScript,31,17.0,50.0,82.0,137.0,186.0,305.0,613.0,921.0
TypeScript,excalidraw.csv,excalidraw,TypeScript,503,32.0,77.0,205.0,479.0,854.0,1024.0,1209.0,1606.0
TypeScript,code-server.csv,coder,JavaScript,3,6.0,9.0,42.0,62.0,69.0,72.0,73.0,74.0
TypeScript,code-server.csv,coder,TypeScript,83,25.0,48.0,111.0,249.0,353.0,476.0,595.0,693.0
TypeScript,TypeScript.csv,microsoft,JavaScript,15192,10.0,25.0,72.0,318.0,588.0,831.0,1006.0,1396.0
TypeScript,TypeScript.csv,microsoft,TypeScript,19798,3.0,8.0,16.0,35.0,72.0,115.0,173.0,374.0
TypeScript,angular.csv,angular,JavaScript,805,7.0,15.0,30.0,73.0,215.0,398.0,594.0,870.0
TypeScript,angular.csv,angular,TypeScript,5028,13.0,30.0,94.0,244.0,475.0,699.0,945.0,1651.0
TypeScript,supabase.csv,supabase,Dart,29,41.0,69.0,99.0,164.0,208.0,237.0,268.0,300.0
TypeScript,supabase.csv,supabase,Elixir,1,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
TypeScript,supabase.csv,supabase,JavaScript,163,6.0,17.0,70.0,199.0,623.0,1418.0,1843.0,2388.0
TypeScript,supabase.csv,supabase,Kotlin,58,9.0,18.0,50.0,77.0,136.0,170.0,182.0,189.0
TypeScript,supabase.csv,supabase,Python,4,28.0,45.0,67.0,87.0,93.0,96.0,97.0,98.0
TypeScript,supabase.csv,supabase,Swift,11,10.0,12.0,33.0,65.0,108.0,126.0,134.0,143.0
TypeScript,supabase.csv,supabase,TypeScript,3567,23.0,52.0,104.0,208.0,294.0,386.0,442.0,636.0
TypeScript,redux.csv,reduxjs,JavaScript,143,13.0,23.0,49.0,81.0,99.0,159.0,219.0,276.0
TypeScript,redux.csv,reduxjs,TypeScript,51,13.0,41.0,69.0,165.0,285.0,320.0,326.0,528.0
TypeScript,babel.csv,babel,JavaScript,13471,1.0,4.0,11.0,22.0,36.0,56.0,77.0,136.0
TypeScript,babel.csv,babel,TypeScript,1367,2.0,6.0,36.0,156.0,317.0,477.0,612.0,1206.0
TypeScript,playwright.csv,microsoft,C#,5,13.0,16.0,39.0,40.0,40.0,40.0,40.0,40.0
TypeScript,playwright.csv,microsoft,C++,11,98.0,187.0,299.0,328.0,347.0,355.0,359.0,363.0
TypeScript,playwright.csv,microsoft,Java,2,164.0,233.0,303.0,345.0,359.0,364.0,367.0,370.0
TypeScript,playwright.csv,microsoft,JavaScript,210,6.0,22.0,114.0,539.0,1925.0,2483.0,10775.0,16816.0
TypeScript,playwright.csv,microsoft,Objective-C,4,7.0,211.0,507.0,675.0,731.0,753.0,764.0,775.0
TypeScript,playwright.csv,microsoft,Python,1,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0
TypeScript,playwright.csv,microsoft,TypeScript,1085,35.0,93.0,217.0,446.0,689.0,841.0,1069.0,1388.0
TypeScript,zustand.csv,pmndrs,JavaScript,7,10.0,14.0,29.0,63.0,80.0,87.0,91.0,94.0
TypeScript,zustand.csv,pmndrs,TypeScript,30,17.0,73.0,197.0,644.0,683.0,889.0,1340.0,1792.0
TypeScript,material-ui.csv,mui,JavaScript,24712,6.0,12.0,12.0,19.0,47.0,84.0,120.0,210.0
TypeScript,material-ui.csv,mui,TypeScript,4045,14.0,34.0,74.0,155.0,226.0,298.0,364.0,487.0
TypeScript,jest.csv,jestjs,JavaScript,868,3.0,7.0,15.0,40.0,103.0,173.0,255.0,426.0
TypeScript,jest.csv,jestjs,TypeScript,821,15.0,45.0,124.0,278.0,477.0,626.0,760.0,1104.0
TypeScript,fuels-ts.csv,FuelLabs,JavaScript,21,5.0,12.0,33.0,58.0,61.0,66.0,68.0,70.0
TypeScript,fuels-ts.csv,FuelLabs,TypeScript,1086,12.0,27.0,60.0,133.0,217.0,300.0,356.0,622.0
TypeScript,vite.csv,vitejs,JavaScript,641,1.0,4.0,10.0,33.0,48.0,58.0,72.0,107.0
TypeScript,vite.csv,vitejs,TypeScript,445,9.0,30.0,118.0,303.0,493.0,748.0,949.0,1129.0
TypeScript,socket.io.csv,socketio,JavaScript,178,9.0,27.0,72.0,199.0,275.0,392.0,427.0,2411.0
TypeScript,socket.io.csv,socketio,Kotlin,2,16.0,22.0,28.0,32.0,33.0,34.0,34.0,34.0
TypeScript,socket.io.csv,socketio,Objective-C,2,20.0,31.0,42.0,49.0,51.0,52.0,53.0,53.0
TypeScript,socket.io.csv,socketio,TypeScript,161,17.0,51.0,143.0,346.0,580.0,653.0,686.0,818.0
TypeScript,ant-design.csv,ant-design,JavaScript,23,10.0,18.0,26.0,77.0,120.0,134.0,141.0,147.0
TypeScript,ant-design.csv,ant-design,TypeScript,2476,13.0,34.0,79.0,161.0,256.0,321.0,405.0,540.0
TypeScript,ionic-framework.csv,ionic-team,Java,3,11.0,13.0,14.0,15.0,15.0,15.0,15.0,15.0
TypeScript,ionic-framework.csv,ionic-team,JavaScript,75,11.0,18.0,48.0,104.0,165.0,262.0,363.0,458.0
TypeScript,ionic-framework.csv,ionic-team,TypeScript,1241,17.0,34.0,77.0,159.0,245.0,324.0,389.0,576.0
TypeScript,vscode.csv,microsoft,C,1,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
TypeScript,vscode.csv,microsoft,C#,1,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
TypeScript,vscode.csv,microsoft,C++,6,5.0,11.0,17.0,23.0,25.0,26.0,27.0,27.0
TypeScript,vscode.csv,microsoft,Dart,1,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
TypeScript,vscode.csv,microsoft,Go,2,6.0,11.0,16.0,19.0,20.0,20.0,20.0,20.0
TypeScript,vscode.csv,microsoft,Java,1,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
TypeScript,vscode.csv,microsoft,JavaScript,241,14.0,44.0,131.0,461.0,1041.0,1088.0,1183.0,1470.0
TypeScript,vscode.csv,microsoft,Lua,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
TypeScript,vscode.csv,microsoft,PHP,3,5.0,9.0,21.0,29.0,31.0,32.0,33.0,33.0
TypeScript,vscode.csv,microsoft,Perl,2,27.0,28.0,29.0,30.0,30.0,30.0,30.0,30.0
TypeScript,vscode.csv,microsoft,Python,2,18.0,32.0,47.0,56.0,59.0,60.0,60.0,61.0
TypeScript,vscode.csv,microsoft,Ruby,1,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
TypeScript,vscode.csv,microsoft,Rust,71,51.0,114.0,250.0,563.0,704.0,733.0,926.0,1105.0
TypeScript,vscode.csv,microsoft,Swift,1,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
TypeScript,vscode.csv,microsoft,TypeScript,5147,41.0,105.0,254.0,528.0,756.0,1009.0,1180.0,1672.0
Lua,openface.csv,cmusatyalab,JavaScript,17,2.0,5.0,31.0,1230.0,2505.0,3972.0,4705.0,5438.0
Lua,openface.csv,cmusatyalab,Lua,33,41.0,59.0,112.0,185.0,358.0,378.0,394.0,410.0
Lua,openface.csv,cmusatyalab,Python,39,40.0,60.0,126.0,222.0,297.0,324.0,347.0,374.0
Lua,awesome.csv,awesomeWM,C,49,78.0,178.0,388.0,665.0,826.0,1035.0,1230.0,1765.0
Lua,awesome.csv,awesomeWM,Lua,879,19.0,36.0,77.0,197.0,311.0,372.0,429.0,537.0
Lua,ntopng.csv,ntop,C,130,84.0,237.0,557.0,1060.0,1451.0,1723.0,2637.0,3869.0
Lua,ntopng.csv,ntop,C++,292,17.0,54.0,153.0,394.0,972.0,1932.0,2697.0,5619.0
Lua,ntopng.csv,ntop,JavaScript,112,12.0,103.0,343.0,1066.0,2242.0,2694.0,2888.0,4581.0
Lua,ntopng.csv,ntop,Lua,1291,21.0,34.0,82.0,220.0,487.0,831.0,1367.0,2426.0
Lua,ntopng.csv,ntop,Perl,10,15.0,46.0,84.0,118.0,131.0,136.0,138.0,141.0
Lua,ntopng.csv,ntop,Python,23,56.0,79.0,100.0,126.0,134.0,154.0,166.0,178.0
Lua,ntopng.csv,ntop,Ruby,3,33.0,52.0,55.0,57.0,58.0,58.0,58.0,58.0
Lua,kong.csv,Kong,Go,4,60.0,134.0,304.0,479.0,537.0,560.0,572.0,584.0
Lua,kong.csv,Kong,JavaScript,1,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
Lua,kong.csv,Kong,Lua,1238,27.0,81.0,223.0,467.0,795.0,1125.0,1390.0,1823.0
Lua,kong.csv,Kong,Perl,2,58.0,93.0,128.0,149.0,156.0,159.0,161.0,162.0
Lua,kong.csv,Kong,Python,10,36.0,111.0,165.0,200.0,236.0,250.0,257.0,264.0
Lua,kong.csv,Kong,Rust,8,26.0,60.0,92.0,128.0,135.0,138.0,140.0,141.0
Lua,lite.csv,rxi,C,122,90.0,164.0,381.0,677.0,841.0,1044.0,1171.0,1246.0
Lua,lite.csv,rxi,C++,1,1369.0,1369.0,1369.0,1369.0,1369.0,1369.0,1369.0,1369.0
Lua,lite.csv,rxi,JavaScript,3,23.0,24.0,133.0,198.0,220.0,228.0,233.0,237.0
Lua,lite.csv,rxi,Lua,44,27.0,56.0,121.0,272.0,310.0,367.0,393.0,404.0
Lua,lite.csv,rxi,Objective-C,1,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
Lua,neural-style.csv,jcjohnson,Lua,1,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0
Lua,VeryNginx.csv,alexazhou,JavaScript,11,65.0,178.0,226.0,284.0,337.0,358.0,369.0,379.0
Lua,VeryNginx.csv,alexazhou,Lua,24,21.0,43.0,111.0,287.0,550.0,596.0,599.0,602.0
Lua,VeryNginx.csv,alexazhou,Python,8,35.0,60.0,122.0,154.0,154.0,154.0,154.0,154.0
Lua,DenseNet.csv,liuzhuang13,Lua,16,39.0,78.0,122.0,142.0,168.0,191.0,203.0,214.0
Lua,xmake.csv,xmake-io,C,278,11.0,19.0,61.0,224.0,670.0,1304.0,2181.0,3679.0
Lua,xmake.csv,xmake-io,C++,129,5.0,7.0,11.0,28.0,60.0,115.0,148.0,384.0
Lua,xmake.csv,xmake-io,Elixir,12,2.0,11.0,23.0,124.0,197.0,229.0,245.0,261.0
Lua,xmake.csv,xmake-io,Go,7,4.0,5.0,8.0,9.0,9.0,9.0,9.0,9.0
Lua,xmake.csv,xmake-io,Lua,1866,8.0,20.0,60.0,133.0,237.0,315.0,405.0,519.0
Lua,xmake.csv,xmake-io,Objective-C,29,7.0,9.0,14.0,19.0,21.0,30.0,44.0,58.0
Lua,xmake.csv,xmake-io,Perl,1,911.0,911.0,911.0,911.0,911.0,911.0,911.0,911.0
Lua,xmake.csv,xmake-io,Python,1,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Lua,xmake.csv,xmake-io,Rust,8,5.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0
Lua,xmake.csv,xmake-io,Swift,9,3.0,6.0,10.0,13.0,15.0,16.0,17.0,17.0
Lua,CycleGAN.csv,junyanz,Lua,25,34.0,74.0,150.0,233.0,265.0,283.0,297.0,311.0
Lua,CycleGAN.csv,junyanz,Python,1,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
Lua,char-rnn.csv,karpathy,Lua,11,32.0,47.0,120.0,132.0,206.0,236.0,251.0,266.0
Lua,ngx_lua_waf.csv,loveshell,Lua,3,65.0,88.0,159.0,202.0,216.0,222.0,225.0,228.0
Lua,tarantool.csv,tarantool,C,476,63.0,171.0,416.0,896.0,1394.0,2076.0,2461.0,3509.0
Lua,tarantool.csv,tarantool,C++,75,128.0,377.0,676.0,1128.0,1958.0,2751.0,3621.0,4334.0
Lua,tarantool.csv,tarantool,Lua,1736,23.0,53.0,144.0,343.0,594.0,808.0,945.0,1558.0
Lua,tarantool.csv,tarantool,Perl,1,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0
Lua,tarantool.csv,tarantool,Python,23,31.0,69.0,163.0,262.0,550.0,1096.0,1429.0,1762.0
Lua,CorsixTH.csv,CorsixTH,C,2,243.0,381.0,519.0,602.0,630.0,641.0,646.0,652.0
Lua,CorsixTH.csv,CorsixTH,C++,44,110.0,243.0,604.0,1086.0,1229.0,1397.0,1473.0,1496.0
Lua,CorsixTH.csv,CorsixTH,Java,23,32.0,124.0,567.0,886.0,1449.0,1611.0,1676.0,1740.0
Lua,CorsixTH.csv,CorsixTH,Lua,322,40.0,80.0,213.0,725.0,1761.0,2786.0,3283.0,3486.0
Lua,CorsixTH.csv,CorsixTH,Python,4,33.0,63.0,98.0,108.0,111.0,113.0,113.0,114.0
Lua,rime-ice.csv,iDvel,Go,12,54.0,127.0,253.0,348.0,493.0,559.0,592.0,626.0
Lua,rime-ice.csv,iDvel,Lua,25,19.0,38.0,102.0,144.0,222.0,341.0,426.0,511.0
Lua,vulscan.csv,scipag,Lua,1,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0
Lua,lite-xl.csv,lite-xl,C,18,45.0,147.0,350.0,696.0,796.0,942.0,1015.0,1088.0
Lua,lite-xl.csv,lite-xl,C++,2,386.0,714.0,1042.0,1238.0,1304.0,1330.0,1343.0,1356.0
Lua,lite-xl.csv,lite-xl,Lua,86,30.0,90.0,228.0,510.0,656.0,791.0,851.0,922.0
Lua,lite-xl.csv,lite-xl,Objective-C,1,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
Lua,lite-xl.csv,lite-xl,Python,1,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
Lua,NvChad.csv,NvChad,Lua,12,15.0,28.0,54.0,74.0,105.0,119.0,127.0,134.0
Lua,waifu2x.csv,nagadomi,JavaScript,1,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0
Lua,waifu2x.csv,nagadomi,Lua,49,28.0,71.0,139.0,301.0,565.0,664.0,700.0,748.0
Lua,waifu2x.csv,nagadomi,Python,2,105.0,115.0,125.0,131.0,133.0,134.0,135.0,135.0
Lua,waifu2x.csv,nagadomi,Ruby,1,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
Lua,openwrt-passwall.csv,xiaorouji,JavaScript,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Lua,openwrt-passwall.csv,xiaorouji,Lua,51,51.0,118.0,337.0,561.0,1187.0,1418.0,1421.0,1466.0
Lua,fairseq-lua.csv,facebookresearch,C++,3,57.0,67.0,84.0,94.0,97.0,99.0,99.0,100.0
Lua,fairseq-lua.csv,facebookresearch,Lua,60,23.0,72.0,143.0,343.0,368.0,411.0,503.0,595.0
Lua,fairseq-lua.csv,facebookresearch,Python,1,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
Lua,PathOfBuilding.csv,PathOfBuildingCommunity,Lua,301,98.0,341.0,1327.0,11627.0,107018.0,129140.0,136411.0,139037.0
Lua,PathOfBuilding.csv,PathOfBuildingCommunity,Python,3,72.0,120.0,124.0,127.0,128.0,128.0,128.0,128.0
Lua,apisix.csv,apache,Go,27,38.0,77.0,169.0,249.0,346.0,456.0,544.0,633.0
Lua,apisix.csv,apache,Java,7,12.0,22.0,39.0,67.0,83.0,90.0,93.0,96.0
Lua,apisix.csv,apache,JavaScript,4,70.0,72.0,93.0,130.0,142.0,147.0,150.0,152.0
Lua,apisix.csv,apache,Lua,294,47.0,98.0,183.0,322.0,416.0,564.0,758.0,862.0
Lua,apisix.csv,apache,Perl,1,771.0,771.0,771.0,771.0,771.0,771.0,771.0,771.0
Lua,apisix.csv,apache,Python,9,47.0,51.0,71.0,101.0,103.0,104.0,105.0,105.0
Lua,luvit.csv,luvit,C,1,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
Lua,luvit.csv,luvit,Lua,198,17.0,38.0,82.0,205.0,303.0,407.0,440.0,609.0
Lua,pix2pix.csv,phillipi,Lua,8,106.0,138.0,195.0,324.0,330.0,333.0,334.0,335.0
Lua,pix2pix.csv,phillipi,Python,5,45.0,50.0,61.0,76.0,81.0,83.0,84.0,85.0
Lua,fast-neural-style.csv,jcjohnson,Lua,22,31.0,60.0,95.0,123.0,126.0,170.0,194.0,219.0
Lua,fast-neural-style.csv,jcjohnson,Python,2,27.0,43.0,59.0,69.0,72.0,74.0,74.0,75.0
Lua,ant.csv,ejoy,C,24,135.0,208.0,491.0,781.0,1082.0,2287.0,3145.0,4003.0
Lua,ant.csv,ejoy,C#,8,610.0,1427.0,2472.0,3666.0,3666.0,3666.0,3666.0,3666.0
Lua,ant.csv,ejoy,C++,127,44.0,127.0,250.0,649.0,737.0,890.0,994.0,1341.0
Lua,ant.csv,ejoy,Lua,567,27.0,66.0,142.0,264.0,407.0,508.0,554.0,851.0
Lua,ant.csv,ejoy,Python,2,566.0,1123.0,1680.0,2014.0,2125.0,2170.0,2192.0,2214.0
Lua,dockercraft.csv,docker,C,6,91.0,130.0,177.0,324.0,391.0,418.0,432.0,445.0
Lua,dockercraft.csv,docker,Go,481,16.0,42.0,238.0,1033.0,1512.0,1720.0,1873.0,2019.0
Lua,dockercraft.csv,docker,Lua,8,15.0,80.0,130.0,163.0,183.0,191.0,195.0,199.0
Lua,koreader.csv,koreader,Lua,547,51.0,141.0,327.0,716.0,1095.0,1250.0,1385.0,1578.0
Lua,koreader.csv,koreader,Python,2,182.0,213.0,244.0,262.0,268.0,271.0,272.0,273.0
Lua,lsyncd.csv,lsyncd,C,3,336.0,375.0,1204.0,1702.0,1868.0,1934.0,1967.0,2000.0
Lua,lsyncd.csv,lsyncd,Lua,32,30.0,65.0,113.0,365.0,496.0,825.0,1985.0,3145.0
Java,dubbo.csv,apache,Java,3798,15.0,36.0,84.0,179.0,282.0,373.0,445.0,591.0
Java,glide.csv,bumptech,Java,716,25.0,58.0,132.0,311.0,444.0,503.0,613.0,704.0
Java,glide.csv,bumptech,Kotlin,39,34.0,97.0,199.0,387.0,544.0,603.0,649.0,705.0
Java,xxl-job.csv,xuxueli,Java,133,21.0,43.0,79.0,151.0,179.0,193.0,222.0,351.0
Java,xxl-job.csv,xuxueli,JavaScript,35,7.0,143.0,358.0,910.0,1036.0,1204.0,3289.0,5499.0
Java,easyexcel.csv,alibaba,Java,533,16.0,27.0,47.0,123.0,196.0,253.0,299.0,426.0
Java,NewPipe.csv,TeamNewPipe,Java,355,31.0,72.0,158.0,343.0,515.0,699.0,723.0,903.0
Java,NewPipe.csv,TeamNewPipe,JavaScript,1,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0
